CP,Plaza,Estado,Municipio,Colonia,Zona,Caja 1KG,Costo por kilo adicional,Palet
67192,MTY,NUEVO LEON,GUADALUPE,NUEVA AURORA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67192,MTY,NUEVO LEON,GUADALUPE,VALLE DE SAN ROQUE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67192,MTY,NUEVO LEON,GUADALUPE,RANCHO VIEJO SECTOR 1,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67193,MTY,NUEVO LEON,GUADALUPE,ACUEDUCTO GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67193,MTY,NUEVO LEON,GUADALUPE,JARDINES DE ANDALUCIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67193,MTY,NUEVO LEON,GUADALUPE,PARQUE INDUSTRIAL ACUEDUCTO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67193,MTY,NUEVO LEON,GUADALUPE,MISION SANTA FE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67193,MTY,NUEVO LEON,GUADALUPE,SIERRA MORENA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,PORTALES DE LA SILLA 2DO. SECTOR,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,BOSQUES DEL REY,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,MEXICO 86,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,COLINAS DEL REY,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,MOLINO DEL REY,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,NOSARA RESIDENCIAL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,PORTALES DE LA SILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,PRIVADAS DEL REY,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,RINCON DE LA SIERRA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67194,MTY,NUEVO LEON,GUADALUPE,LOMAS DEL REY,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67195,MTY,NUEVO LEON,GUADALUPE,VILLA ALEGRE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67195,MTY,NUEVO LEON,GUADALUPE,CIUDAD CROC,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67195,MTY,NUEVO LEON,GUADALUPE,VALLES DE GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67195,MTY,NUEVO LEON,GUADALUPE,PARQUE INDUSTRIAL LA SILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67195,MTY,NUEVO LEON,GUADALUPE,PEDREGAL DE GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67196,MTY,NUEVO LEON,GUADALUPE,PORTAL DE XOCHIMILCO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67196,MTY,NUEVO LEON,GUADALUPE,SANTA BARBARA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67196,MTY,NUEVO LEON,GUADALUPE,XOCHIMILCO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67196,MTY,NUEVO LEON,GUADALUPE,JARDINES DE XOCHIMILCO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67196,MTY,NUEVO LEON,GUADALUPE,RINCON LA SILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67196,MTY,NUEVO LEON,GUADALUPE,LAS ESCOBAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67196,MTY,NUEVO LEON,GUADALUPE,VALLE DEL SOL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67196,MTY,NUEVO LEON,GUADALUPE,PRIVADAS DE LA SILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67197,MTY,NUEVO LEON,GUADALUPE,TIERRA PROPIA SECTOR 1,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67197,MTY,NUEVO LEON,GUADALUPE,TIERRA PROPIA SECTOR 2,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67197,MTY,NUEVO LEON,GUADALUPE,HACIENDA DE GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67197,MTY,NUEVO LEON,GUADALUPE,MISION DE LA SILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67197,MTY,NUEVO LEON,GUADALUPE,CORTIJO LA SILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67197,MTY,NUEVO LEON,GUADALUPE,VALLE DE LOS ENCINOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67198,MTY,NUEVO LEON,GUADALUPE,CARMEN SERDAN,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67198,MTY,NUEVO LEON,GUADALUPE,NUEVO SANTA MARIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67198,MTY,NUEVO LEON,GUADALUPE,RINCON DE GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67198,MTY,NUEVO LEON,GUADALUPE,ACAPULCO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67198,MTY,NUEVO LEON,GUADALUPE,SANTA MARIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67198,MTY,NUEVO LEON,GUADALUPE,SCOP,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67198,MTY,NUEVO LEON,GUADALUPE,FOMERREY 3,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67199,MTY,NUEVO LEON,GUADALUPE,LOS INDEPENDIENTES,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67199,MTY,NUEVO LEON,GUADALUPE,SCT,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67199,MTY,NUEVO LEON,GUADALUPE,HACIENDA LA SILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67199,MTY,NUEVO LEON,GUADALUPE,PASEO DE GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67200,MTY,NUEVO LEON,GUADALUPE,PUERTA DEL SOL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67200,MTY,NUEVO LEON,GUADALUPE,CIUDAD CNOP,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67200,MTY,NUEVO LEON,GUADALUPE,31 DE DICIEMBRE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67200,MTY,NUEVO LEON,GUADALUPE,TAMAULIPAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67200,MTY,NUEVO LEON,GUADALUPE,NUEVO TAMAULIPAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67200,MTY,NUEVO LEON,GUADALUPE,EVOLUCION,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67202,MTY,NUEVO LEON,GUADALUPE,NUEVO LEON,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67202,MTY,NUEVO LEON,GUADALUPE,SANDRA SAAVEDRA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67202,MTY,NUEVO LEON,GUADALUPE,5 DE ENERO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67202,MTY,NUEVO LEON,GUADALUPE,LA TRINIDAD,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67202,MTY,NUEVO LEON,GUADALUPE,RESIDENCIAL SANTA MARIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67202,MTY,NUEVO LEON,GUADALUPE,MIGUEL HIDALGO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67203,MTY,NUEVO LEON,GUADALUPE,HACIENDA SAN SEBASTIAN,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67203,MTY,NUEVO LEON,GUADALUPE,VAQUERIAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67203,MTY,NUEVO LEON,GUADALUPE,PRADERAS DE GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67203,MTY,NUEVO LEON,GUADALUPE,MARIA TERESA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67204,MTY,NUEVO LEON,GUADALUPE,INDUSTRIAL LA SILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67204,MTY,NUEVO LEON,GUADALUPE,LOS MANANTIALES,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67204,MTY,NUEVO LEON,GUADALUPE,CRISPIN TREVINO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67204,MTY,NUEVO LEON,GUADALUPE,VILLAS DEL RIO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67204,MTY,NUEVO LEON,GUADALUPE,HUERTA DE GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67204,MTY,NUEVO LEON,GUADALUPE,DAVID CAVAZOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67204,MTY,NUEVO LEON,GUADALUPE,PRIVADA VILLAS DEL RIO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67205,MTY,NUEVO LEON,GUADALUPE,29 DE JULIO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67205,MTY,NUEVO LEON,GUADALUPE,SANTA CRUZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67205,MTY,NUEVO LEON,GUADALUPE,RINCON DE LOS SABINOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67205,MTY,NUEVO LEON,GUADALUPE,FUENTES DE GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67205,MTY,NUEVO LEON,GUADALUPE,MISION SANTA CRUZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67205,MTY,NUEVO LEON,GUADALUPE,PARQUE INDUSTRIAL KALOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67250,MTY,NUEVO LEON,JUAREZ,BENITO JUAREZ CENTRO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67250,MTY,NUEVO LEON,JUAREZ,HACIENDA SANTA LUCIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67250,MTY,NUEVO LEON,JUAREZ,HACIENDA SAN JOSE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67253,MTY,NUEVO LEON,JUAREZ,INFONAVIT BENITO JUAREZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67253,MTY,NUEVO LEON,JUAREZ,RIBERAS DE SANTA MARIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67254,MTY,NUEVO LEON,JUAREZ,LOMAS DEL SOL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67254,MTY,NUEVO LEON,JUAREZ,LA CIUDADELA SECTOR VILLAS DE SAN JUAN,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67254,MTY,NUEVO LEON,JUAREZ,LA CIUDADELA SECTOR REAL DE SAN JOSE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67254,MTY,NUEVO LEON,JUAREZ,VILLAS DE SAN JOSE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67254,MTY,NUEVO LEON,JUAREZ,MIRADOR DEL PARQUE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67254,MTY,NUEVO LEON,JUAREZ,RIBERAS DE LA MORENA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67254,MTY,NUEVO LEON,JUAREZ,LOS ALCATRACES,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67254,MTY,NUEVO LEON,JUAREZ,MIRADOR DE LA MONTANA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67254,MTY,NUEVO LEON,JUAREZ,RINCONADA SAN JUAN,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67255,MTY,NUEVO LEON,JUAREZ,MIRADOR SAN ANTONIO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67256,MTY,NUEVO LEON,JUAREZ,URBI VILLA DEL REAL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67256,MTY,NUEVO LEON,JUAREZ,JUAREZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67256,MTY,NUEVO LEON,JUAREZ,SAN CRISTOBAL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,LAS SABINAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,COLINAS DEL SOL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,LA REFORMA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,RESIDENCIAL PUNTA ESMERALDA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,COAHUILA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,LAS SABINITAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,QUINTA LAS SABINAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,EL SABINAL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,CALDERON,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,MONTE VERDE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,PRIVADAS SIERRA MORENA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,LAS AGUILAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67257,MTY,NUEVO LEON,JUAREZ,VALLE DEL VIRREY,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67258,MTY,NUEVO LEON,JUAREZ,LOS PUERTOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67258,MTY,NUEVO LEON,JUAREZ,LOMAS DE FATIMA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67258,MTY,NUEVO LEON,JUAREZ,LOMAS ANZURES,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67258,MTY,NUEVO LEON,JUAREZ,ANZURES VENTURA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67258,MTY,NUEVO LEON,JUAREZ,LOS PUERTOS TERCER SECTOR,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67258,MTY,NUEVO LEON,JUAREZ,LOS PUERTOS CUARTO SECTOR,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67258,MTY,NUEVO LEON,JUAREZ,VILLAS ANZURES,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67258,MTY,NUEVO LEON,JUAREZ,ANZURES,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67259,MTY,NUEVO LEON,JUAREZ,SAN ANTONIO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67260,MTY,NUEVO LEON,JUAREZ,PASEO ANDALUZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67260,MTY,NUEVO LEON,JUAREZ,FOMERREY 131,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67260,MTY,NUEVO LEON,JUAREZ,20 DE SEPTIEMBRE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67260,MTY,NUEVO LEON,JUAREZ,PASEO SANTA FE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67260,MTY,NUEVO LEON,JUAREZ,PASEO DE LAS LOMAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67262,MTY,NUEVO LEON,JUAREZ,ARBOLEDAS DEL PARQUE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67262,MTY,NUEVO LEON,JUAREZ,NIDO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67262,MTY,NUEVO LEON,JUAREZ,LA LUZ (LA POSTA),NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67262,MTY,NUEVO LEON,JUAREZ,SANTA MARIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67262,MTY,NUEVO LEON,JUAREZ,ISMAEL FLORES,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67262,MTY,NUEVO LEON,JUAREZ,SAN JOSE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67262,MTY,NUEVO LEON,JUAREZ,SANTA LIDIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67262,MTY,NUEVO LEON,JUAREZ,COLINAS DE SAN JUAN,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,BOSQUES DEL SEMINARIO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,HACIENDA LA MORENA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,LAS LOMAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,LOS HUERTOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,PRIVADAS DE SAN MATEO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,PRIVADAS LOS CYRANOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,RESIDENCIAL LOS HUERTOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,PRADERAS DE ORIENTE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,PARAJE JUAREZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,LAS QUINTAS RESIDENCIAL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,LA CIUDADELA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67265,MTY,NUEVO LEON,JUAREZ,COLINAS DEL VERGEL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67266,MTY,NUEVO LEON,JUAREZ,EL MIRADOR,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67266,MTY,NUEVO LEON,JUAREZ,HACIENDA REAL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67266,MTY,NUEVO LEON,JUAREZ,LOS CANTAROS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67266,MTY,NUEVO LEON,JUAREZ,PORTAL DE SAN ROBERTO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67266,MTY,NUEVO LEON,JUAREZ,SAN MIGUELITO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67266,MTY,NUEVO LEON,JUAREZ,LA PAZ (CAMINO A LA PAZ),NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67266,MTY,NUEVO LEON,JUAREZ,VISTAS DE SAN JUAN,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67266,MTY,NUEVO LEON,JUAREZ,PORTAL DE JUAREZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,PRADERAS DE SAN JUAN,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,EL ANCON,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,FUENTES DE JUAREZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,JARDINES DE VILLA JUAREZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,VILLAS DE ORIENTE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,INFONAVIT FRANCISCO VILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,HACIENDA SAN BENITO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,HACIENDA DE JUAREZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,RESIDENCIAL TERRANOVA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,GARZA Y GARZA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,VISTAS DEL RIO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,PRIVADAS OCANIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,LA ESCONDIDA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67267,MTY,NUEVO LEON,JUAREZ,MIRADOR DEL RIO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67269,MTY,NUEVO LEON,JUAREZ,LAS MARGARITAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67269,MTY,NUEVO LEON,JUAREZ,COLINAS DEL RIO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67269,MTY,NUEVO LEON,JUAREZ,PASEO DE LAS MARGARITAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67269,MTY,NUEVO LEON,JUAREZ,RINCON DEL PARQUE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67270,MTY,NUEVO LEON,JUAREZ,LOS EBANITOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67275,MTY,NUEVO LEON,JUAREZ,LA ESPERANZA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67275,MTY,NUEVO LEON,JUAREZ,MONTE KRISTAL AMPLIACION,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67275,MTY,NUEVO LEON,JUAREZ,LOS ENCINOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67275,MTY,NUEVO LEON,JUAREZ,LAS CONCORDIAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67275,MTY,NUEVO LEON,JUAREZ,PASEO DEL PRADO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67275,MTY,NUEVO LEON,JUAREZ,HECTOR CABALLERO ESCAMILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67275,MTY,NUEVO LEON,JUAREZ,VILLA LUZ,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67275,MTY,NUEVO LEON,JUAREZ,RIVIERA DEL SOL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67275,MTY,NUEVO LEON,JUAREZ,SAN JUAN,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67276,MTY,NUEVO LEON,JUAREZ,VILLA SAN FRANCISCO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67276,MTY,NUEVO LEON,JUAREZ,CERRO DE LA SILLA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67276,MTY,NUEVO LEON,JUAREZ,LAS BUGAMBILIAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67276,MTY,NUEVO LEON,JUAREZ,RESIDENCIAL SANTA JULIA,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67276,MTY,NUEVO LEON,JUAREZ,SOL RESIDENCIAL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67276,MTY,NUEVO LEON,JUAREZ,HACIENDA SAN MARCOS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67276,MTY,NUEVO LEON,JUAREZ,CARDEL,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67276,MTY,NUEVO LEON,JUAREZ,CENTRO HABITACIONAL BUROCRATAS DE GUADALUPE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67276,MTY,NUEVO LEON,JUAREZ,GARDENIAS,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67277,MTY,NUEVO LEON,JUAREZ,PRADOS DE SAN ROQUE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67277,MTY,NUEVO LEON,JUAREZ,ZIRANDARO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67277,MTY,NUEVO LEON,JUAREZ,BALCONES DE ZIRANDARO,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67277,MTY,NUEVO LEON,JUAREZ,PRIVADA SAN ROQUE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67277,MTY,NUEVO LEON,JUAREZ,CERRADAS DEL REY,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67277,MTY,NUEVO LEON,JUAREZ,PORTAL DE SAN ROQUE,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
67277,MTY,NUEVO LEON,JUAREZ,LOS REYES,NO ENCONTRADO,SIN DATOS,SIN DATOS,SIN DATOS
